Senti_Diff,Percentile
0.3853000000000001,0.5922225637872733
0.3839,0.5900707039655703
0.3824000000000001,0.5877651398708884
0.37770000000000004,0.5805410390408853
0.37550000000000006,0.577159545035352
0.3702000000000001,0.5690132185674762
0.37,0.5687058100215185
0.35919999999999996,0.5521057485398093
0.35860000000000003,0.5511835229019366
0.3469,0.5332001229634183
0.2864,0.4402090378112511
0.22669999999999996,0.34844758684291416
0.18369999999999997,0.282354749462035
0.17280000000000006,0.26560098370734714
0.17280000000000006,0.26560098370734714
0.17280000000000006,0.26560098370734714
0.17280000000000006,0.26560098370734714
0.17280000000000006,0.26560098370734714
0.17280000000000006,0.26560098370734714
0.17280000000000006,0.26560098370734714
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.17270000000000008,0.26544727943436836
0.1726000000000001,0.26529357516138957
0.1726000000000001,0.26529357516138957
0.1726000000000001,0.26529357516138957
0.1726000000000001,0.26529357516138957
0.1726000000000001,0.26529357516138957
0.1726000000000001,0.26529357516138957
0.1726000000000001,0.26529357516138957
0.1725000000000001,0.26513987088841084
0.1724000000000001,0.26498616661543206
0.1724000000000001,0.26498616661543206
0.1724000000000001,0.26498616661543206
0.1724000000000001,0.26498616661543206
0.1723,0.2648324623424531
0.1723,0.2648324623424531
0.17220000000000002,0.26467875806947433
0.17220000000000002,0.26467875806947433
0.17220000000000002,0.26467875806947433
0.17220000000000002,0.26467875806947433
0.17220000000000002,0.26467875806947433
0.17210000000000003,0.26452505379649555
0.17200000000000004,0.26437134952351676
0.17200000000000004,0.26437134952351676
0.17180000000000006,0.26406394097755925
0.17160000000000009,0.2637565324316017
0.1715000000000001,0.2636028281586229
0.1713,0.2632954196126652
0.17110000000000003,0.26298801106670766
0.17080000000000006,0.26252689824777137
0.17060000000000008,0.2622194897018138
0.16990000000000005,0.26114355979096227
0.16990000000000005,0.26114355979096227
0.16920000000000002,0.2600676298801107
0.16870000000000007,0.2592991085152168
0.16870000000000007,0.2592991085152168
0.16810000000000003,0.258376882877344
0.16800000000000004,0.2582231786043652
0.16800000000000004,0.2582231786043652
0.16610000000000003,0.25530279741776823
0.16500000000000004,0.25361205041500157
0.16200000000000003,0.2490009222256379
0.15400000000000003,0.23670458038733477
0.15389999999999998,0.23655087611435593
0.13750000000000007,0.2113433753458347
0.13740000000000008,0.2111896710728559
0.13740000000000008,0.2111896710728559
0.13740000000000008,0.2111896710728559
0.1373000000000001,0.21103596679987716
0.1372000000000001,0.21088226252689837
0.1372000000000001,0.21088226252689837
0.1371,0.21072855825391942
0.13670000000000004,0.21011374116200435
0.13650000000000007,0.2098063326160468
0.13640000000000008,0.20965262834306803
0.13640000000000008,0.20965262834306803
0.13640000000000008,0.20965262834306803
0.1362000000000001,0.2093452197971105
0.1362000000000001,0.2093452197971105
0.13450000000000006,0.20673224715647104
0.13440000000000007,0.20657854288349226
0.13440000000000007,0.20657854288349226
0.13390000000000002,0.20581002151859823
0.13370000000000004,0.2055026129726407
0.13370000000000004,0.2055026129726407
0.13260000000000005,0.20381186596987402
0.13230000000000008,0.2033507531509377
0.1322000000000001,0.20319704887795892
0.1321,0.20304334460498
0.13150000000000006,0.20212111896710735
0.12990000000000002,0.19966185059944666
0.12970000000000004,0.19935444205348912
0.12930000000000008,0.19873962496157405
0.12860000000000005,0.19766369505072245
0.12780000000000002,0.1964340608668921
0.127,0.19520442668306176
0.127,0.19520442668306176
0.126,0.19366738395327388
0.12450000000000006,0.19136181985859213
0.12240000000000006,0.18813403012603758
0.122,0.18751921303412233
0.12130000000000007,0.1864432831232709
0.12100000000000011,0.18598217030433462
0.11550000000000005,0.17752843529050114
0.11310000000000009,0.17383953273901026
0.11170000000000002,0.1716876729173071
0.1109,0.17045803873347676
0.10430000000000006,0.1603135567168768
0.1028,0.1580079926221949
0.09970000000000001,0.15324316015985245
0.09940000000000004,0.15278204734091613
0.09940000000000004,0.15278204734091613
0.09940000000000004,0.15278204734091613
0.09940000000000004,0.15278204734091613
0.09940000000000004,0.15278204734091613
0.09940000000000004,0.15278204734091613
0.09940000000000004,0.15278204734091613
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09930000000000005,0.15262834306793735
0.09920000000000007,0.1524746387949586
0.09920000000000007,0.1524746387949586
0.09920000000000007,0.1524746387949586
0.09920000000000007,0.1524746387949586
0.09920000000000007,0.1524746387949586
0.09920000000000007,0.1524746387949586
0.09920000000000007,0.1524746387949586
0.09910000000000008,0.1523209345219798
0.09900000000000009,0.15216723024900103
0.09900000000000009,0.15216723024900103
0.09900000000000009,0.15216723024900103
0.09900000000000009,0.15216723024900103
0.0989000000000001,0.15201352597602227
0.09889999999999999,0.1520135259760221
0.09889999999999999,0.1520135259760221
0.0988,0.15185982170304332
0.0988,0.15185982170304332
0.0988,0.15185982170304332
0.0988,0.15185982170304332
0.0988,0.15185982170304332
0.09870000000000001,0.15170611743006457
0.09860000000000002,0.15155241315708579
0.09860000000000002,0.15155241315708579
0.09840000000000004,0.15124500461112825
0.09820000000000007,0.1509375960651707
0.09810000000000008,0.15078389179219193
0.09789999999999999,0.15047648324623422
0.09770000000000001,0.15016907470027666
0.09750000000000003,0.14986166615431912
0.09740000000000004,0.14970796188134036
0.09720000000000006,0.1494005533353828
0.09650000000000003,0.14832462342453123
0.09650000000000003,0.14832462342453123
0.09600000000000009,0.14755610205963737
0.0958,0.14724869351367967
0.09530000000000005,0.1464801721487858
0.09530000000000005,0.1464801721487858
0.0947,0.145557946510913
0.09460000000000002,0.14540424223793422
0.09460000000000002,0.14540424223793422
0.0927,0.14248386105133723
0.09160000000000001,0.14079311404857056
0.09130000000000005,0.14033200122963424
0.08910000000000007,0.13695050722410093
0.08860000000000001,0.13618198585920688
0.08810000000000007,0.13541346449431302
0.0877,0.13479864740239778
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08510000000000006,0.13080233630494936
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08500000000000008,0.13064863203197058
0.08490000000000009,0.13049492775899182
0.08490000000000009,0.13049492775899182
0.08490000000000009,0.13049492775899182
0.08490000000000009,0.13049492775899182
0.08490000000000009,0.13049492775899182
0.08490000000000009,0.13049492775899182
0.08490000000000009,0.13049492775899182
0.0848000000000001,0.13034122348601304
0.08470000000000011,0.1301875192130343
0.08470000000000011,0.1301875192130343
0.08470000000000011,0.1301875192130343
0.08470000000000011,0.1301875192130343
0.0847,0.1301875192130341
0.0847,0.1301875192130341
0.0847,0.1301875192130341
0.0847,0.1301875192130341
0.0847,0.1301875192130341
0.0847,0.1301875192130341
0.0847,0.1301875192130341
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08460000000000001,0.13003381494005534
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08450000000000002,0.12988011066707655
0.08440000000000003,0.1297264063940978
0.08440000000000003,0.1297264063940978
0.08430000000000004,0.12957270212111902
0.08430000000000004,0.12957270212111902
0.08430000000000004,0.12957270212111902
0.08430000000000004,0.12957270212111902
0.08430000000000004,0.12957270212111902
0.08430000000000004,0.12957270212111902
0.08419999999999994,0.12941899784814007
0.08419999999999994,0.12941899784814007
0.08410000000000006,0.12926529357516148
0.08409999999999995,0.1292652935751613
0.08409999999999995,0.1292652935751613
0.08409999999999995,0.1292652935751613
0.08409999999999995,0.1292652935751613
0.08409999999999995,0.1292652935751613
0.08399999999999996,0.12911158930218253
0.08390000000000009,0.12895788502920394
0.08389999999999997,0.12895788502920377
0.08389999999999997,0.12895788502920377
0.0838000000000001,0.12880418075622516
0.0838000000000001,0.12880418075622516
0.0837,0.1286504764832462
0.08360000000000001,0.12849677221026745
0.08360000000000001,0.12849677221026745
0.08350000000000002,0.12834306793728867
0.08340000000000003,0.1281893636643099
0.08340000000000003,0.1281893636643099
0.08319999999999994,0.12788195511835218
0.08310000000000006,0.1277282508453736
0.08299999999999996,0.12757454657239464
0.08290000000000008,0.12742084229941605
0.0827,0.12711343375345832
0.08250000000000002,0.12680602520750078
0.08220000000000005,0.12634491238856446
0.08220000000000005,0.12634491238856446
0.08179999999999998,0.12573009529664922
0.08179999999999998,0.12573009529664922
0.08150000000000002,0.1252689824777129
0.08109999999999995,0.12465416538579764
0.08100000000000007,0.12450046111281904
0.08100000000000007,0.12450046111281904
0.0806,0.12388564402090378
0.0806,0.12388564402090378
0.0806,0.12388564402090378
0.08040000000000003,0.12357823547494623
0.08030000000000004,0.12342453120196746
0.08030000000000004,0.12342453120196746
0.07999999999999996,0.12296341838303097
0.07989999999999997,0.1228097141100522
0.07989999999999997,0.1228097141100522
0.07840000000000003,0.12050415001537046
0.07799999999999996,0.1198893329234552
0.07730000000000004,0.11881340301260379
0.07700000000000007,0.11835229019366748
0.07690000000000008,0.1181985859206887
0.07690000000000008,0.1181985859206887
0.07690000000000008,0.1181985859206887
0.07689999999999997,0.11819858592068853
0.07680000000000009,0.11804488164770993
0.0767000000000001,0.11789117737473116
0.0767000000000001,0.11789117737473116
0.0767000000000001,0.11789117737473116
0.0766,0.11773747310175221
0.07620000000000005,0.11712265600983714
0.07600000000000007,0.11681524746387958
0.07590000000000008,0.11666154319090082
0.07590000000000008,0.11666154319090082
0.07590000000000008,0.11666154319090082
0.0757000000000001,0.11635413464494328
0.0757000000000001,0.11635413464494328
0.07430000000000003,0.11420227482324012
0.07400000000000007,0.11374116200430381
0.07390000000000008,0.11358745773132503
0.07389999999999997,0.11358745773132486
0.07340000000000002,0.112818936366431
0.07320000000000004,0.11251152782047347
0.07320000000000004,0.11251152782047347
0.07279999999999998,0.11189671072855821
0.07220000000000004,0.11097448509068557
0.07210000000000005,0.1108207808177068
0.07180000000000009,0.11035966799877049
0.0717000000000001,0.11020596372579171
0.0716,0.11005225945281277
0.07100000000000006,0.10913003381494014
0.06940000000000002,0.10667076544727945
0.06920000000000004,0.10636335690132191
0.06880000000000008,0.10574853980940682
0.0685,0.10528742699047033
0.06810000000000005,0.10467260989855524
0.06809999999999994,0.10467260989855508
0.06730000000000003,0.1034429757147249
0.0665,0.10221334153089455
0.0665,0.10221334153089455
0.06630000000000003,0.10190593298493701
0.06589999999999996,0.10129111589302175
0.0655,0.10067629880110666
0.06530000000000002,0.10036889025514913
0.06520000000000004,0.10021518598217034
0.06520000000000004,0.10021518598217034
0.06520000000000004,0.10021518598217034
0.06510000000000005,0.10006148170919157
0.06500000000000006,0.0999077774362128
0.06500000000000006,0.0999077774362128
0.06500000000000006,0.0999077774362128
0.06489999999999996,0.09975407316323387
0.0645,0.09913925607131878
0.06430000000000002,0.09883184752536123
0.06420000000000003,0.09867814325238246
0.06420000000000003,0.09867814325238246
0.06420000000000003,0.09867814325238246
0.06400000000000006,0.09837073470642492
0.06400000000000006,0.09837073470642492
0.06400000000000006,0.09837073470642492
0.06230000000000002,0.09575776206578546
0.06220000000000003,0.09560405779280669
0.06220000000000003,0.09560405779280669
0.061900000000000066,0.09514294497387037
0.06169999999999998,0.09483553642791265
0.0615,0.09452812788195511
0.0615,0.09452812788195511
0.0615,0.09452812788195511
0.060800000000000076,0.0934521979711037
0.0605,0.09299108515216722
0.06040000000000001,0.09283738087918844
0.06010000000000004,0.09237626806025213
0.06000000000000005,0.09222256378727337
0.05989999999999995,0.09206885951429442
0.05930000000000002,0.09114663387642179
0.057699999999999974,0.08868736550876109
0.057499999999999996,0.08837995696280355
0.05710000000000004,0.08776513987088846
0.056400000000000006,0.08668920996003689
0.05559999999999998,0.08545957577620654
0.05500000000000005,0.08453735013833391
0.05479999999999996,0.08422994159237619
0.05479999999999996,0.08422994159237619
0.05390000000000006,0.08284660313556726
0.05380000000000007,0.08269289886258847
0.05380000000000007,0.08269289886258847
0.05380000000000007,0.08269289886258847
0.05379999999999996,0.08269289886258831
0.05370000000000008,0.0825391945896097
0.05369999999999997,0.08253919458960954
0.05360000000000009,0.08238549031663094
0.05360000000000009,0.08238549031663094
0.05360000000000009,0.08238549031663094
0.05359999999999998,0.08238549031663077
0.05359999999999998,0.08238549031663077
0.05359999999999998,0.08238549031663077
0.05349999999999999,0.08223178604365199
0.05349999999999999,0.08223178604365199
0.0534,0.08207808177067322
0.0534,0.08207808177067322
0.0534,0.08207808177067322
0.0532999999999999,0.08192437749769428
0.053100000000000036,0.08161696895173691
0.05290000000000006,0.08130956040577936
0.05289999999999995,0.08130956040577919
0.05280000000000007,0.08115585613280059
0.05280000000000007,0.08115585613280059
0.05280000000000007,0.08115585613280059
0.05269999999999997,0.08100215185982165
0.05260000000000009,0.08084844758684305
0.05260000000000009,0.08084844758684305
0.05259999999999998,0.08084844758684287
0.05259999999999998,0.08084844758684287
0.05259999999999998,0.08084844758684287
0.0524,0.08054103904088533
0.0524,0.08054103904088533
0.05230000000000001,0.08038733476790656
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05179999999999996,0.07961881340301254
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05169999999999997,0.07946510913003375
0.05159999999999998,0.07931140485705498
0.05159999999999998,0.07931140485705498
0.05159999999999998,0.07931140485705498
0.05159999999999998,0.07931140485705498
0.05159999999999998,0.07931140485705498
0.05159999999999998,0.07931140485705498
0.05149999999999999,0.07915770058407622
0.0514,0.07900399631109745
0.0514,0.07900399631109745
0.0514,0.07900399631109745
0.0514,0.07900399631109745
0.0512999999999999,0.0788502920381185
0.0512999999999999,0.0788502920381185
0.05120000000000002,0.0786965877651399
0.05119999999999991,0.07869658776513973
0.05119999999999991,0.07869658776513973
0.05119999999999991,0.07869658776513973
0.05119999999999991,0.07869658776513973
0.05119999999999991,0.07869658776513973
0.05109999999999992,0.07854288349216096
0.050999999999999934,0.07838917921918219
0.050999999999999934,0.07838917921918219
0.050900000000000056,0.07823547494620359
0.05080000000000007,0.07808177067322482
0.05080000000000007,0.07808177067322482
0.050799999999999956,0.07808177067322464
0.05069999999999997,0.07792806640024587
0.05059999999999998,0.0777743621272671
0.05059999999999998,0.0777743621272671
0.05059999999999998,0.0777743621272671
0.05049999999999999,0.07762065785428833
0.05030000000000001,0.07731324930833078
0.0502999999999999,0.07731324930833061
0.05020000000000002,0.07715954503535201
0.05010000000000003,0.07700584076237324
0.05010000000000003,0.07700584076237324
0.05009999999999992,0.07700584076237307
0.05009999999999992,0.07700584076237307
0.049899999999999944,0.07669843221641552
0.049799999999999955,0.07654472794343675
0.049799999999999955,0.07654472794343675
0.04959999999999998,0.07623731939747921
0.04910000000000003,0.07546879803258535
0.049000000000000044,0.07531509375960657
0.048899999999999944,0.07516138948662764
0.048899999999999944,0.07516138948662764
0.048799999999999955,0.07500768521364887
0.04870000000000008,0.07485398094067026
0.04849999999999999,0.07454657239471255
0.0484,0.07439286812173378
0.04830000000000001,0.07423916384875501
0.04830000000000001,0.07423916384875501
0.04830000000000001,0.07423916384875501
0.0482999999999999,0.07423916384875483
0.04820000000000002,0.07408545957577622
0.04819999999999991,0.07408545957577606
0.04810000000000003,0.07393175530279746
0.04810000000000003,0.07393175530279746
0.04810000000000003,0.07393175530279746
0.04799999999999993,0.07377805102981852
0.047900000000000054,0.07362434675683992
0.047699999999999965,0.0733169382108822
0.047699999999999965,0.0733169382108822
0.047699999999999965,0.0733169382108822
0.04760000000000009,0.0731632339379036
0.047599999999999976,0.07316323393790343
0.0474,0.07285582539194589
0.04730000000000001,0.07270212111896711
0.04730000000000001,0.07270212111896711
0.04730000000000001,0.07270212111896711
0.04710000000000003,0.07239471257300957
0.04710000000000003,0.07239471257300957
0.04709999999999992,0.0723947125730094
0.04699999999999993,0.07224100830003062
0.04699999999999993,0.07224100830003062
0.04630000000000001,0.07116507838917922
0.04620000000000002,0.07101137411620045
0.04610000000000003,0.07085766984322169
0.04610000000000003,0.07085766984322169
0.04610000000000003,0.07085766984322169
0.04610000000000003,0.07085766984322169
0.04609999999999992,0.0708576698432215
0.04600000000000004,0.0707039655702429
0.04590000000000005,0.07055026129726413
0.04590000000000005,0.07055026129726413
0.04590000000000005,0.07055026129726413
0.04589999999999994,0.07055026129726397
0.04579999999999995,0.0703965570242852
0.045700000000000074,0.0702428527513066
0.045499999999999985,0.06993544420534888
0.045399999999999996,0.06978173993237011
0.045399999999999996,0.06978173993237011
0.04530000000000001,0.06962803565939134
0.04530000000000001,0.06962803565939134
0.04520000000000002,0.06947433138641257
0.04510000000000003,0.06932062711343379
0.04510000000000003,0.06932062711343379
0.04510000000000003,0.06932062711343379
0.04509999999999992,0.06932062711343362
0.04500000000000004,0.06916692284045502
0.04490000000000005,0.06901321856747625
0.04490000000000005,0.06901321856747625
0.04479999999999995,0.0688595142944973
0.04479999999999995,0.0688595142944973
0.04459999999999997,0.06855210574853976
0.04459999999999997,0.06855210574853976
0.04420000000000002,0.06793728865662467
0.04399999999999993,0.06762988011066697
0.04399999999999993,0.06762988011066697
0.04380000000000006,0.06732247156470958
0.043399999999999994,0.06670765447279432
0.043399999999999994,0.06670765447279432
0.043300000000000005,0.06655395019981555
0.043200000000000016,0.06640024592683678
0.043199999999999905,0.06640024592683662
0.043199999999999905,0.06640024592683662
0.04310000000000003,0.06624654165385802
0.04310000000000003,0.06624654165385802
0.04310000000000003,0.06624654165385802
0.04299999999999998,0.06609283738087915
0.04299999999999993,0.06609283738087907
0.04239999999999999,0.06517061174300644
0.04239999999999999,0.06517061174300644
0.04239999999999999,0.06517061174300644
0.04239999999999999,0.06517061174300644
0.042300000000000004,0.06501690747002767
0.04149999999999998,0.06378727328619732
0.04139999999999999,0.06363356901321855
0.04139999999999999,0.06363356901321855
0.04139999999999999,0.06363356901321855
0.0413,0.06347986474023978
0.0413,0.06347986474023978
0.041200000000000014,0.063326160467261
0.041200000000000014,0.063326160467261
0.041200000000000014,0.063326160467261
0.041099999999999914,0.06317245619428206
0.041000000000000036,0.06301875192130346
0.040999999999999925,0.0630187519213033
0.04090000000000005,0.06286504764832469
0.04090000000000005,0.06286504764832469
0.04090000000000005,0.06286504764832469
0.04079999999999995,0.06271134337534574
0.04079999999999995,0.06271134337534574
0.04069999999999996,0.06255763910236697
0.04069999999999996,0.06255763910236697
0.04059999999999997,0.062403934829388205
0.04049999999999998,0.06225023055640943
0.04039999999999999,0.06209652628343066
0.04039999999999999,0.06209652628343066
0.04039999999999999,0.06209652628343066
0.040200000000000014,0.061789117737473115
0.040200000000000014,0.061789117737473115
0.040200000000000014,0.061789117737473115
0.040200000000000014,0.061789117737473115
0.040000000000000036,0.06148170919151557
0.03990000000000005,0.0613280049185368
0.03990000000000005,0.0613280049185368
0.03990000000000005,0.0613280049185368
0.03980000000000006,0.06117430064555803
0.03970000000000007,0.061020596372579256
0.03970000000000007,0.061020596372579256
0.03970000000000007,0.061020596372579256
0.03959999999999997,0.06086689209960031
0.03949999999999998,0.060713187826621544
0.03949999999999998,0.060713187826621544
0.03920000000000001,0.06025207500768523
0.03920000000000001,0.06025207500768523
0.039000000000000035,0.059944666461727684
0.038900000000000046,0.05979096218874891
0.038900000000000046,0.05979096218874891
0.038900000000000046,0.05979096218874891
0.03880000000000006,0.05963725791577014
0.03870000000000007,0.05948355364279137
0.03870000000000007,0.05948355364279137
0.03869999999999996,0.0594835536427912
0.03859999999999997,0.05932984936981243
0.03859999999999997,0.05932984936981243
0.03859999999999997,0.05932984936981243
0.03849999999999998,0.05917614509683365
0.03849999999999998,0.05917614509683365
0.03849999999999998,0.05917614509683365
0.03849999999999998,0.05917614509683365
0.03839999999999999,0.05902244082385488
0.03839999999999999,0.05902244082385488
0.03839999999999999,0.05902244082385488
0.03839999999999999,0.05902244082385488
0.03839999999999999,0.05902244082385488
0.0383,0.058868736550876107
0.0383,0.058868736550876107
0.0383,0.058868736550876107
0.0381999999999999,0.058715032277897164
0.0381999999999999,0.058715032277897164
0.038000000000000034,0.05840762373193979
